
Sexe, Judete, Localitati , Perioade, UM: Procente, Valoare
Masculin, Timis, 156277 CENEI, Anul 2014, Procente, 1.2
Masculin, Timis, 156277 CENEI, Luna ianuarie 2014, Procente, 1
Masculin, Timis, 156277 CENEI, Luna februarie 2014, Procente, 1
Masculin, Timis, 156277 CENEI, Luna martie 2014, Procente, .8
Masculin, Timis, 156277 CENEI, Luna aprilie 2014, Procente, .7
Masculin, Timis, 156277 CENEI, Luna mai 2014, Procente, .6
Masculin, Timis, 156277 CENEI, Luna iunie 2014, Procente, .6
Masculin, Timis, 156277 CENEI, Luna iulie 2014, Procente, .6
Masculin, Timis, 156277 CENEI, Luna august 2014, Procente, .6
Masculin, Timis, 156277 CENEI, Luna septembrie 2014, Procente, .6
Masculin, Timis, 156277 CENEI, Luna octombrie 2014, Procente, 1
Masculin, Timis, 156277 CENEI, Luna noiembrie 2014, Procente, 1.1
Masculin, Timis, 156277 CENEI, Luna decembrie 2014, Procente, 1.2
Masculin, Timis, 156277 CENEI, Anul 2015, Procente, .8
Masculin, Timis, 156277 CENEI, Luna ianuarie 2015, Procente, 1.1
Masculin, Timis, 156277 CENEI, Luna februarie 2015, Procente, 1.1
Masculin, Timis, 156277 CENEI, Luna martie 2015, Procente, .5
Masculin, Timis, 156277 CENEI, Luna aprilie 2015, Procente, .6
Masculin, Timis, 156277 CENEI, Luna mai 2015, Procente, .5
Masculin, Timis, 156277 CENEI, Luna iunie 2015, Procente, .5
Masculin, Timis, 156277 CENEI, Luna iulie 2015, Procente, .3
Masculin, Timis, 156277 CENEI, Luna august 2015, Procente, .3
Masculin, Timis, 156277 CENEI, Luna septembrie 2015, Procente, .4
Masculin, Timis, 156277 CENEI, Luna octombrie 2015, Procente, .5
Masculin, Timis, 156277 CENEI, Luna noiembrie 2015, Procente, .6
Masculin, Timis, 156277 CENEI, Luna decembrie 2015, Procente, .8
Masculin, Timis, 156277 CENEI, Anul 2016, Procente, .7
Masculin, Timis, 156277 CENEI, Luna ianuarie 2016, Procente, .6
Masculin, Timis, 156277 CENEI, Luna februarie 2016, Procente, 1.3
Masculin, Timis, 156277 CENEI, Luna martie 2016, Procente, 1.2
Masculin, Timis, 156277 CENEI, Luna aprilie 2016, Procente, .8
Masculin, Timis, 156277 CENEI, Luna mai 2016, Procente, 1.2
Masculin, Timis, 156277 CENEI, Luna iunie 2016, Procente, 1.1
Masculin, Timis, 156277 CENEI, Luna iulie 2016, Procente, 1
Masculin, Timis, 156277 CENEI, Luna august 2016, Procente, .8
Masculin, Timis, 156277 CENEI, Luna septembrie 2016, Procente, .9
Masculin, Timis, 156277 CENEI, Luna octombrie 2016, Procente, .8
Masculin, Timis, 156277 CENEI, Luna noiembrie 2016, Procente, .6
Masculin, Timis, 156277 CENEI, Luna decembrie 2016, Procente, .7
Masculin, Timis, 156277 CENEI, Luna ianuarie 2017, Procente, .6
Masculin, Timis, 156277 CENEI, Luna februarie 2017, Procente, .6
Masculin, Timis, 156277 CENEI, Luna martie 2017, Procente, .6
Masculin, Timis, 156277 CENEI, Luna aprilie 2017, Procente, .6
Masculin, Timis, 156277 CENEI, Luna mai 2017, Procente, .6
Masculin, Timis, 156277 CENEI, Luna iunie 2017, Procente, .6
Masculin, Timis, 159375 CHECEA, Anul 2010, Procente, 7.6
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2010, Procente, 7.3
Masculin, Timis, 159375 CHECEA, Luna februarie 2010, Procente, 7.5
Masculin, Timis, 159375 CHECEA, Luna martie 2010, Procente, 7
Masculin, Timis, 159375 CHECEA, Luna aprilie 2010, Procente, 6.7
Masculin, Timis, 159375 CHECEA, Luna mai 2010, Procente, 5.9
Masculin, Timis, 159375 CHECEA, Luna iunie 2010, Procente, 5.6
Masculin, Timis, 159375 CHECEA, Luna iulie 2010, Procente, 6.2
Masculin, Timis, 159375 CHECEA, Luna august 2010, Procente, 6.2
Masculin, Timis, 159375 CHECEA, Luna septembrie 2010, Procente, 6.5
Masculin, Timis, 159375 CHECEA, Luna octombrie 2010, Procente, 5.9
Masculin, Timis, 159375 CHECEA, Luna noiembrie 2010, Procente, 8
Masculin, Timis, 159375 CHECEA, Luna decembrie 2010, Procente, 7.6
Masculin, Timis, 159375 CHECEA, Anul 2011, Procente, 1.1
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2011, Procente, 7.3
Masculin, Timis, 159375 CHECEA, Luna februarie 2011, Procente, 7.3
Masculin, Timis, 159375 CHECEA, Luna martie 2011, Procente, 5.8
Masculin, Timis, 159375 CHECEA, Luna aprilie 2011, Procente, 5.5
Masculin, Timis, 159375 CHECEA, Luna mai 2011, Procente, 4
Masculin, Timis, 159375 CHECEA, Luna iunie 2011, Procente, 3.5
Masculin, Timis, 159375 CHECEA, Luna iulie 2011, Procente, 2.7
Masculin, Timis, 159375 CHECEA, Luna august 2011, Procente, 2
Masculin, Timis, 159375 CHECEA, Luna septembrie 2011, Procente, 1.7
Masculin, Timis, 159375 CHECEA, Luna octombrie 2011, Procente, 1.1
Masculin, Timis, 159375 CHECEA, Luna noiembrie 2011, Procente, 1.2
Masculin, Timis, 159375 CHECEA, Luna decembrie 2011, Procente, 1.1
Masculin, Timis, 159375 CHECEA, Anul 2012, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2012, Procente, 1.1
Masculin, Timis, 159375 CHECEA, Luna februarie 2012, Procente, .5
Masculin, Timis, 159375 CHECEA, Luna martie 2012, Procente, .8
Masculin, Timis, 159375 CHECEA, Luna aprilie 2012, Procente, .5
Masculin, Timis, 159375 CHECEA, Luna mai 2012, Procente, .6
Masculin, Timis, 159375 CHECEA, Luna iunie 2012, Procente, .2
Masculin, Timis, 159375 CHECEA, Luna decembrie 2012, Procente, .3
Masculin, Timis, 159375 CHECEA, Anul 2013, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2013, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna februarie 2013, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna martie 2013, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna noiembrie 2013, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna decembrie 2013, Procente, .1
Masculin, Timis, 159375 CHECEA, Anul 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna februarie 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna martie 2014, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna aprilie 2014, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna mai 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna iunie 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna iulie 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna septembrie 2014, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna octombrie 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna noiembrie 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna decembrie 2014, Procente, .1
Masculin, Timis, 159375 CHECEA, Anul 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2015, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna februarie 2015, Procente, .6
Masculin, Timis, 159375 CHECEA, Luna martie 2015, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna aprilie 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna mai 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna iunie 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna iulie 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna august 2015, Procente, .9
Masculin, Timis, 159375 CHECEA, Luna septembrie 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna octombrie 2015, Procente, .6
Masculin, Timis, 159375 CHECEA, Luna noiembrie 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna decembrie 2015, Procente, .4
Masculin, Timis, 159375 CHECEA, Anul 2016, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2016, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna aprilie 2016, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna mai 2016, Procente, .4
Masculin, Timis, 159375 CHECEA, Luna august 2016, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna septembrie 2016, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna octombrie 2016, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna noiembrie 2016, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna decembrie 2016, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna ianuarie 2017, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna februarie 2017, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna martie 2017, Procente, .3
Masculin, Timis, 159375 CHECEA, Luna aprilie 2017, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna mai 2017, Procente, .1
Masculin, Timis, 159375 CHECEA, Luna iunie 2017, Procente, .1
Masculin, Timis, 156311 CHEVERESU MARE, Anul 2010, Procente, 3
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2010, Procente, 3.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2010, Procente, 3.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2010, Procente, 6
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2010, Procente, 5.8
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2010, Procente, 6.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2010, Procente, 5.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna iulie 2010, Procente, 5.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna august 2010, Procente, 4
Masculin, Timis, 156311 CHEVERESU MARE, Luna septembrie 2010, Procente, 3.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna octombrie 2010, Procente, 3.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna noiembrie 2010, Procente, 3.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna decembrie 2010, Procente, 3
Masculin, Timis, 156311 CHEVERESU MARE, Anul 2011, Procente, 2.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2011, Procente, 3.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2011, Procente, 3.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2011, Procente, 3.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2011, Procente, 2.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2011, Procente, 2.2
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2011, Procente, 2.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna iulie 2011, Procente, 1.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna august 2011, Procente, 2.2
Masculin, Timis, 156311 CHEVERESU MARE, Luna septembrie 2011, Procente, 2.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna octombrie 2011, Procente, 2.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna noiembrie 2011, Procente, 2.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna decembrie 2011, Procente, 2.1
Masculin, Timis, 156311 CHEVERESU MARE, Anul 2012, Procente, 5
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2012, Procente, 2.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2012, Procente, 2.8
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2012, Procente, 3.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2012, Procente, 3.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2012, Procente, 4
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2012, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna iulie 2012, Procente, 5.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna august 2012, Procente, 5.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna septembrie 2012, Procente, 5.2
Masculin, Timis, 156311 CHEVERESU MARE, Luna octombrie 2012, Procente, 5.2
Masculin, Timis, 156311 CHEVERESU MARE, Luna noiembrie 2012, Procente, 5.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna decembrie 2012, Procente, 5
Masculin, Timis, 156311 CHEVERESU MARE, Anul 2013, Procente, 4.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2013, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2013, Procente, 5
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2013, Procente, 5.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2013, Procente, 5.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2013, Procente, 5.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2013, Procente, 5.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna iulie 2013, Procente, 4.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna august 2013, Procente, 3.8
Masculin, Timis, 156311 CHEVERESU MARE, Luna septembrie 2013, Procente, 3.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna octombrie 2013, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna noiembrie 2013, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna decembrie 2013, Procente, 4.1
Masculin, Timis, 156311 CHEVERESU MARE, Anul 2014, Procente, 5.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2014, Procente, 4.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2014, Procente, 4.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2014, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2014, Procente, 4.2
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2014, Procente, 4.2
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2014, Procente, 4.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna iulie 2014, Procente, 5
Masculin, Timis, 156311 CHEVERESU MARE, Luna august 2014, Procente, 4.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna septembrie 2014, Procente, 5.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna octombrie 2014, Procente, 4.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna noiembrie 2014, Procente, 5.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna decembrie 2014, Procente, 5.1
Masculin, Timis, 156311 CHEVERESU MARE, Anul 2015, Procente, 4.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2015, Procente, 4.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2015, Procente, 5
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2015, Procente, 4.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2015, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2015, Procente, 4.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2015, Procente, 4.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna iulie 2015, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna august 2015, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna septembrie 2015, Procente, 4.6
Masculin, Timis, 156311 CHEVERESU MARE, Luna octombrie 2015, Procente, 4.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna noiembrie 2015, Procente, 5
Masculin, Timis, 156311 CHEVERESU MARE, Luna decembrie 2015, Procente, 4.9
Masculin, Timis, 156311 CHEVERESU MARE, Anul 2016, Procente, 4.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2016, Procente, 4.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2016, Procente, 5.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2016, Procente, 5.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2016, Procente, 5.8
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2016, Procente, 6.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2016, Procente, 5.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna iulie 2016, Procente, 5.4
Masculin, Timis, 156311 CHEVERESU MARE, Luna august 2016, Procente, 6.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna septembrie 2016, Procente, 5.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna octombrie 2016, Procente, 5.3
Masculin, Timis, 156311 CHEVERESU MARE, Luna noiembrie 2016, Procente, 5.1
Masculin, Timis, 156311 CHEVERESU MARE, Luna decembrie 2016, Procente, 4.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna ianuarie 2017, Procente, 4.7
Masculin, Timis, 156311 CHEVERESU MARE, Luna februarie 2017, Procente, 4.5
Masculin, Timis, 156311 CHEVERESU MARE, Luna martie 2017, Procente, 4.2
Masculin, Timis, 156311 CHEVERESU MARE, Luna aprilie 2017, Procente, 3
Masculin, Timis, 156311 CHEVERESU MARE, Luna mai 2017, Procente, 3.9
Masculin, Timis, 156311 CHEVERESU MARE, Luna iunie 2017, Procente, 3.5
Masculin, Timis, 156437 COMLOSU MARE, Anul 2010, Procente, 3.9
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2010, Procente, 5.1
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2010, Procente, 6.1
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2010, Procente, 6.4
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2010, Procente, 6.3
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2010, Procente, 6.1
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2010, Procente, 5.8
Masculin, Timis, 156437 COMLOSU MARE, Luna iulie 2010, Procente, 5.7
Masculin, Timis, 156437 COMLOSU MARE, Luna august 2010, Procente, 5.2
Masculin, Timis, 156437 COMLOSU MARE, Luna septembrie 2010, Procente, 4.8
Masculin, Timis, 156437 COMLOSU MARE, Luna octombrie 2010, Procente, 4.7
Masculin, Timis, 156437 COMLOSU MARE, Luna noiembrie 2010, Procente, 3.8
Masculin, Timis, 156437 COMLOSU MARE, Luna decembrie 2010, Procente, 3.9
Masculin, Timis, 156437 COMLOSU MARE, Anul 2011, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2011, Procente, 3.6
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2011, Procente, 3.4
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2011, Procente, 3
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2011, Procente, 2.8
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2011, Procente, 2.7
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2011, Procente, 2.5
Masculin, Timis, 156437 COMLOSU MARE, Luna iulie 2011, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna august 2011, Procente, 2.4
Masculin, Timis, 156437 COMLOSU MARE, Luna septembrie 2011, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna octombrie 2011, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna noiembrie 2011, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna decembrie 2011, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Anul 2012, Procente, 1.8
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2012, Procente, 2.5
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2012, Procente, 2.5
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2012, Procente, 2.6
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2012, Procente, 2.6
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2012, Procente, 1.9
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2012, Procente, 1.7
Masculin, Timis, 156437 COMLOSU MARE, Luna iulie 2012, Procente, 1.6
Masculin, Timis, 156437 COMLOSU MARE, Luna august 2012, Procente, 1.7
Masculin, Timis, 156437 COMLOSU MARE, Luna septembrie 2012, Procente, 1.6
Masculin, Timis, 156437 COMLOSU MARE, Luna octombrie 2012, Procente, 1.5
Masculin, Timis, 156437 COMLOSU MARE, Luna noiembrie 2012, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna decembrie 2012, Procente, 1.8
Masculin, Timis, 156437 COMLOSU MARE, Anul 2013, Procente, 1.4
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2013, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2013, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2013, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2013, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2013, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2013, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna iulie 2013, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna august 2013, Procente, 1.2
Masculin, Timis, 156437 COMLOSU MARE, Luna septembrie 2013, Procente, .8
Masculin, Timis, 156437 COMLOSU MARE, Luna octombrie 2013, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna noiembrie 2013, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna decembrie 2013, Procente, 1.4
Masculin, Timis, 156437 COMLOSU MARE, Anul 2014, Procente, 2.4
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2014, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2014, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2014, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2014, Procente, 1.9
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2014, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2014, Procente, 1.9
Masculin, Timis, 156437 COMLOSU MARE, Luna iulie 2014, Procente, 1.9
Masculin, Timis, 156437 COMLOSU MARE, Luna august 2014, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna septembrie 2014, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna octombrie 2014, Procente, 2.5
Masculin, Timis, 156437 COMLOSU MARE, Luna noiembrie 2014, Procente, 2.6
Masculin, Timis, 156437 COMLOSU MARE, Luna decembrie 2014, Procente, 2.4
Masculin, Timis, 156437 COMLOSU MARE, Anul 2015, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2015, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2015, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2015, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2015, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2015, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2015, Procente, 1.9
Masculin, Timis, 156437 COMLOSU MARE, Luna iulie 2015, Procente, 1.9
Masculin, Timis, 156437 COMLOSU MARE, Luna august 2015, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna septembrie 2015, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna octombrie 2015, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna noiembrie 2015, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna decembrie 2015, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Anul 2016, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2016, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2016, Procente, 1.7
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2016, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2016, Procente, 2.4
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2016, Procente, 3
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2016, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna iulie 2016, Procente, 1.9
Masculin, Timis, 156437 COMLOSU MARE, Luna august 2016, Procente, 2.3
Masculin, Timis, 156437 COMLOSU MARE, Luna septembrie 2016, Procente, 2.2
Masculin, Timis, 156437 COMLOSU MARE, Luna octombrie 2016, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna noiembrie 2016, Procente, 2
Masculin, Timis, 156437 COMLOSU MARE, Luna decembrie 2016, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna ianuarie 2017, Procente, .4
Masculin, Timis, 156437 COMLOSU MARE, Luna februarie 2017, Procente, .4
Masculin, Timis, 156437 COMLOSU MARE, Luna martie 2017, Procente, 2.1
Masculin, Timis, 156437 COMLOSU MARE, Luna aprilie 2017, Procente, 1.3
Masculin, Timis, 156437 COMLOSU MARE, Luna mai 2017, Procente, 1.3
Masculin, Timis, 156437 COMLOSU MARE, Luna iunie 2017, Procente, 1.2
Masculin, Timis, 156473 COSTEIU, Anul 2010, Procente, 4.9
Masculin, Timis, 156473 COSTEIU, Luna ianuarie 2010, Procente, 7.4
Masculin, Timis, 156473 COSTEIU, Luna februarie 2010, Procente, 8
Masculin, Timis, 156473 COSTEIU, Luna martie 2010, Procente, 8
Masculin, Timis, 156473 COSTEIU, Luna aprilie 2010, Procente, 7.1
Masculin, Timis, 156473 COSTEIU, Luna mai 2010, Procente, 7
Masculin, Timis, 156473 COSTEIU, Luna iunie 2010, Procente, 5.9
Masculin, Timis, 156473 COSTEIU, Luna iulie 2010, Procente, 5.6
Masculin, Timis, 156473 COSTEIU, Luna august 2010, Procente, 5.1
Masculin, Timis, 156473 COSTEIU, Luna septembrie 2010, Procente, 4.8
Masculin, Timis, 156473 COSTEIU, Luna octombrie 2010, Procente, 5
Masculin, Timis, 156473 COSTEIU, Luna noiembrie 2010, Procente, 4.9
Masculin, Timis, 156473 COSTEIU, Luna decembrie 2010, Procente, 4.9
Masculin, Timis, 156473 COSTEIU, Anul 2011, Procente, 2.2
Masculin, Timis, 156473 COSTEIU, Luna ianuarie 2011, Procente, 4.7
Masculin, Timis, 156473 COSTEIU, Luna februarie 2011, Procente, 4.3
Masculin, Timis, 156473 COSTEIU, Luna martie 2011, Procente, 3.8
Masculin, Timis, 156473 COSTEIU, Luna aprilie 2011, Procente, 2.4
Masculin, Timis, 156473 COSTEIU, Luna mai 2011, Procente, 2.3
Masculin, Timis, 156473 COSTEIU, Luna iunie 2011, Procente, 2.2
Masculin, Timis, 156473 COSTEIU, Luna iulie 2011, Procente, 2
Masculin, Timis, 156473 COSTEIU, Luna august 2011, Procente, 1.9
Masculin, Timis, 156473 COSTEIU, Luna septembrie 2011, Procente, 2
Masculin, Timis, 156473 COSTEIU, Luna octombrie 2011, Procente, 1.7
Masculin, Timis, 156473 COSTEIU, Luna noiembrie 2011, Procente, 2.2
Masculin, Timis, 156473 COSTEIU, Luna decembrie 2011, Procente, 2.2
Masculin, Timis, 156473 COSTEIU, Anul 2012, Procente, 2.4
Masculin, Timis, 156473 COSTEIU, Luna ianuarie 2012, Procente, 2.4
Masculin, Timis, 156473 COSTEIU, Luna februarie 2012, Procente, 2.4
Masculin, Timis, 156473 COSTEIU, Luna martie 2012, Procente, 2.2
Masculin, Timis, 156473 COSTEIU, Luna aprilie 2012, Procente, 2.2
