
Sexe, Judete, Localitati , Perioade, UM: Procente, Valoare
Masculin, Satu Mare, 137103 BIRSAU, Luna mai 2015, Procente, 2
Masculin, Satu Mare, 137103 BIRSAU, Luna iunie 2015, Procente, 1.7
Masculin, Satu Mare, 137103 BIRSAU, Luna iulie 2015, Procente, 1.3
Masculin, Satu Mare, 137103 BIRSAU, Luna august 2015, Procente, 1.5
Masculin, Satu Mare, 137103 BIRSAU, Luna septembrie 2015, Procente, .7
Masculin, Satu Mare, 137103 BIRSAU, Luna octombrie 2015, Procente, .7
Masculin, Satu Mare, 137103 BIRSAU, Luna noiembrie 2015, Procente, .7
Masculin, Satu Mare, 137103 BIRSAU, Luna decembrie 2015, Procente, 1.9
Masculin, Satu Mare, 137103 BIRSAU, Anul 2016, Procente, .7
Masculin, Satu Mare, 137103 BIRSAU, Luna ianuarie 2016, Procente, 2
Masculin, Satu Mare, 137103 BIRSAU, Luna februarie 2016, Procente, 2
Masculin, Satu Mare, 137103 BIRSAU, Luna martie 2016, Procente, 1.7
Masculin, Satu Mare, 137103 BIRSAU, Luna aprilie 2016, Procente, 1.2
Masculin, Satu Mare, 137103 BIRSAU, Luna mai 2016, Procente, 1.2
Masculin, Satu Mare, 137103 BIRSAU, Luna iunie 2016, Procente, .9
Masculin, Satu Mare, 137103 BIRSAU, Luna iulie 2016, Procente, .7
Masculin, Satu Mare, 137103 BIRSAU, Luna august 2016, Procente, .9
Masculin, Satu Mare, 137103 BIRSAU, Luna septembrie 2016, Procente, .9
Masculin, Satu Mare, 137103 BIRSAU, Luna octombrie 2016, Procente, .8
Masculin, Satu Mare, 137103 BIRSAU, Luna noiembrie 2016, Procente, .5
Masculin, Satu Mare, 137103 BIRSAU, Luna decembrie 2016, Procente, .7
Masculin, Satu Mare, 137103 BIRSAU, Luna ianuarie 2017, Procente, .8
Masculin, Satu Mare, 137103 BIRSAU, Luna februarie 2017, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Anul 2010, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2010, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2010, Procente, .9
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2010, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2010, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2010, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2010, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna iulie 2010, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna august 2010, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna septembrie 2010, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna octombrie 2010, Procente, .9
Masculin, Satu Mare, 137069 BIXAD, Luna noiembrie 2010, Procente, 1
Masculin, Satu Mare, 137069 BIXAD, Luna decembrie 2010, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Anul 2011, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2011, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2011, Procente, .6
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2011, Procente, .6
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2011, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2011, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2011, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna iulie 2011, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna august 2011, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna septembrie 2011, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna octombrie 2011, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna noiembrie 2011, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna decembrie 2011, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Anul 2012, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2012, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2012, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2012, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2012, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2012, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2012, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna iulie 2012, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna august 2012, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna septembrie 2012, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna octombrie 2012, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna noiembrie 2012, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna decembrie 2012, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Anul 2013, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2013, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2013, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2013, Procente, .8
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2013, Procente, .9
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2013, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2013, Procente, .6
Masculin, Satu Mare, 137069 BIXAD, Luna iulie 2013, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna august 2013, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna septembrie 2013, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Luna octombrie 2013, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna noiembrie 2013, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna decembrie 2013, Procente, .7
Masculin, Satu Mare, 137069 BIXAD, Anul 2014, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2014, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2014, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2014, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2014, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2014, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2014, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna iulie 2014, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna august 2014, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna septembrie 2014, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna octombrie 2014, Procente, .6
Masculin, Satu Mare, 137069 BIXAD, Luna noiembrie 2014, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna decembrie 2014, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Anul 2015, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2015, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2015, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2015, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2015, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2015, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2015, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna iulie 2015, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna august 2015, Procente, .6
Masculin, Satu Mare, 137069 BIXAD, Luna septembrie 2015, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna octombrie 2015, Procente, .5
Masculin, Satu Mare, 137069 BIXAD, Luna noiembrie 2015, Procente, .6
Masculin, Satu Mare, 137069 BIXAD, Luna decembrie 2015, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Anul 2016, Procente, .1
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2016, Procente, .4
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2016, Procente, .3
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2016, Procente, .3
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2016, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2016, Procente, .3
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2016, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna iulie 2016, Procente, .1
Masculin, Satu Mare, 137069 BIXAD, Luna august 2016, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna septembrie 2016, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna octombrie 2016, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna noiembrie 2016, Procente, .1
Masculin, Satu Mare, 137069 BIXAD, Luna decembrie 2016, Procente, .1
Masculin, Satu Mare, 137069 BIXAD, Luna ianuarie 2017, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna februarie 2017, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna martie 2017, Procente, .3
Masculin, Satu Mare, 137069 BIXAD, Luna aprilie 2017, Procente, .2
Masculin, Satu Mare, 137069 BIXAD, Luna mai 2017, Procente, .1
Masculin, Satu Mare, 137069 BIXAD, Luna iunie 2017, Procente, .2
Masculin, Satu Mare, 137130 BOGDAND, Anul 2010, Procente, 6.5
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2010, Procente, 10.4
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2010, Procente, 10.4
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2010, Procente, 10.2
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2010, Procente, 9.1
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2010, Procente, 8.3
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2010, Procente, 8.1
Masculin, Satu Mare, 137130 BOGDAND, Luna iulie 2010, Procente, 7.9
Masculin, Satu Mare, 137130 BOGDAND, Luna august 2010, Procente, 8.1
Masculin, Satu Mare, 137130 BOGDAND, Luna septembrie 2010, Procente, 8.2
Masculin, Satu Mare, 137130 BOGDAND, Luna octombrie 2010, Procente, 8.1
Masculin, Satu Mare, 137130 BOGDAND, Luna noiembrie 2010, Procente, 7.9
Masculin, Satu Mare, 137130 BOGDAND, Luna decembrie 2010, Procente, 6.5
Masculin, Satu Mare, 137130 BOGDAND, Anul 2011, Procente, 4.3
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2011, Procente, 7.3
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2011, Procente, 6.3
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2011, Procente, 4.9
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2011, Procente, 3.6
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2011, Procente, 3.3
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2011, Procente, 3.4
Masculin, Satu Mare, 137130 BOGDAND, Luna iulie 2011, Procente, 3.3
Masculin, Satu Mare, 137130 BOGDAND, Luna august 2011, Procente, 3
Masculin, Satu Mare, 137130 BOGDAND, Luna septembrie 2011, Procente, 2.7
Masculin, Satu Mare, 137130 BOGDAND, Luna octombrie 2011, Procente, 2.5
Masculin, Satu Mare, 137130 BOGDAND, Luna noiembrie 2011, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna decembrie 2011, Procente, 4.3
Masculin, Satu Mare, 137130 BOGDAND, Anul 2012, Procente, 5.7
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2012, Procente, 4.2
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2012, Procente, 4.3
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2012, Procente, 3.2
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2012, Procente, 3.5
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2012, Procente, 3.5
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2012, Procente, 3.3
Masculin, Satu Mare, 137130 BOGDAND, Luna iulie 2012, Procente, 3.5
Masculin, Satu Mare, 137130 BOGDAND, Luna august 2012, Procente, 4.4
Masculin, Satu Mare, 137130 BOGDAND, Luna septembrie 2012, Procente, 4.4
Masculin, Satu Mare, 137130 BOGDAND, Luna octombrie 2012, Procente, 4.8
Masculin, Satu Mare, 137130 BOGDAND, Luna noiembrie 2012, Procente, 5.1
Masculin, Satu Mare, 137130 BOGDAND, Luna decembrie 2012, Procente, 5.7
Masculin, Satu Mare, 137130 BOGDAND, Anul 2013, Procente, 5.6
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2013, Procente, 6.8
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2013, Procente, 5.8
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2013, Procente, 6.1
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2013, Procente, 5.3
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2013, Procente, 4.8
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2013, Procente, 4.5
Masculin, Satu Mare, 137130 BOGDAND, Luna iulie 2013, Procente, 4.1
Masculin, Satu Mare, 137130 BOGDAND, Luna august 2013, Procente, 4.3
Masculin, Satu Mare, 137130 BOGDAND, Luna septembrie 2013, Procente, 5.1
Masculin, Satu Mare, 137130 BOGDAND, Luna octombrie 2013, Procente, 4.8
Masculin, Satu Mare, 137130 BOGDAND, Luna noiembrie 2013, Procente, 5.1
Masculin, Satu Mare, 137130 BOGDAND, Luna decembrie 2013, Procente, 5.6
Masculin, Satu Mare, 137130 BOGDAND, Anul 2014, Procente, 4.6
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2014, Procente, 6.1
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2014, Procente, 6.6
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2014, Procente, 5.3
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2014, Procente, 5
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2014, Procente, 4.5
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2014, Procente, 4.1
Masculin, Satu Mare, 137130 BOGDAND, Luna iulie 2014, Procente, 4.2
Masculin, Satu Mare, 137130 BOGDAND, Luna august 2014, Procente, 3.1
Masculin, Satu Mare, 137130 BOGDAND, Luna septembrie 2014, Procente, 3.3
Masculin, Satu Mare, 137130 BOGDAND, Luna octombrie 2014, Procente, 4
Masculin, Satu Mare, 137130 BOGDAND, Luna noiembrie 2014, Procente, 4.5
Masculin, Satu Mare, 137130 BOGDAND, Luna decembrie 2014, Procente, 4.6
Masculin, Satu Mare, 137130 BOGDAND, Anul 2015, Procente, 2.8
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2015, Procente, 4.9
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2015, Procente, 4.8
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2015, Procente, 4.7
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2015, Procente, 3.7
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2015, Procente, 3.5
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2015, Procente, 2.8
Masculin, Satu Mare, 137130 BOGDAND, Luna iulie 2015, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna august 2015, Procente, 2.8
Masculin, Satu Mare, 137130 BOGDAND, Luna septembrie 2015, Procente, 2.6
Masculin, Satu Mare, 137130 BOGDAND, Luna octombrie 2015, Procente, 2.7
Masculin, Satu Mare, 137130 BOGDAND, Luna noiembrie 2015, Procente, 2.6
Masculin, Satu Mare, 137130 BOGDAND, Luna decembrie 2015, Procente, 2.8
Masculin, Satu Mare, 137130 BOGDAND, Anul 2016, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2016, Procente, 3.5
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2016, Procente, 3.7
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2016, Procente, 3.5
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2016, Procente, 3.3
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2016, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2016, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna iulie 2016, Procente, 2.8
Masculin, Satu Mare, 137130 BOGDAND, Luna august 2016, Procente, 2.7
Masculin, Satu Mare, 137130 BOGDAND, Luna septembrie 2016, Procente, 2.7
Masculin, Satu Mare, 137130 BOGDAND, Luna octombrie 2016, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna noiembrie 2016, Procente, 2.5
Masculin, Satu Mare, 137130 BOGDAND, Luna decembrie 2016, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna ianuarie 2017, Procente, 2.9
Masculin, Satu Mare, 137130 BOGDAND, Luna februarie 2017, Procente, 2.8
Masculin, Satu Mare, 137130 BOGDAND, Luna martie 2017, Procente, 2.5
Masculin, Satu Mare, 137130 BOGDAND, Luna aprilie 2017, Procente, 2.5
Masculin, Satu Mare, 137130 BOGDAND, Luna mai 2017, Procente, 2.5
Masculin, Satu Mare, 137130 BOGDAND, Luna iunie 2017, Procente, 2.4
Masculin, Satu Mare, 137185 BOTIZ, Anul 2010, Procente, 3.8
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2010, Procente, 5.8
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2010, Procente, 6
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2010, Procente, 5.9
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2010, Procente, 4.1
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2010, Procente, 2.7
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2010, Procente, 2.4
Masculin, Satu Mare, 137185 BOTIZ, Luna iulie 2010, Procente, 2.6
Masculin, Satu Mare, 137185 BOTIZ, Luna august 2010, Procente, 2.3
Masculin, Satu Mare, 137185 BOTIZ, Luna septembrie 2010, Procente, 2.7
Masculin, Satu Mare, 137185 BOTIZ, Luna octombrie 2010, Procente, 2.7
Masculin, Satu Mare, 137185 BOTIZ, Luna noiembrie 2010, Procente, 2.7
Masculin, Satu Mare, 137185 BOTIZ, Luna decembrie 2010, Procente, 3.8
Masculin, Satu Mare, 137185 BOTIZ, Anul 2011, Procente, 2.6
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2011, Procente, 4.1
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2011, Procente, 4.1
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2011, Procente, 4.1
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2011, Procente, 2.8
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2011, Procente, 2.2
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2011, Procente, 2.2
Masculin, Satu Mare, 137185 BOTIZ, Luna iulie 2011, Procente, 1.9
Masculin, Satu Mare, 137185 BOTIZ, Luna august 2011, Procente, 2.3
Masculin, Satu Mare, 137185 BOTIZ, Luna septembrie 2011, Procente, 2.2
Masculin, Satu Mare, 137185 BOTIZ, Luna octombrie 2011, Procente, 1.9
Masculin, Satu Mare, 137185 BOTIZ, Luna noiembrie 2011, Procente, 1.9
Masculin, Satu Mare, 137185 BOTIZ, Luna decembrie 2011, Procente, 2.6
Masculin, Satu Mare, 137185 BOTIZ, Anul 2012, Procente, 3.6
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2012, Procente, 2.7
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2012, Procente, 2.2
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2012, Procente, 2.3
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2012, Procente, 1.4
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2012, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2012, Procente, 1.1
Masculin, Satu Mare, 137185 BOTIZ, Luna iulie 2012, Procente, 1.6
Masculin, Satu Mare, 137185 BOTIZ, Luna august 2012, Procente, 1.8
Masculin, Satu Mare, 137185 BOTIZ, Luna septembrie 2012, Procente, 2.1
Masculin, Satu Mare, 137185 BOTIZ, Luna octombrie 2012, Procente, 2.4
Masculin, Satu Mare, 137185 BOTIZ, Luna noiembrie 2012, Procente, 2.4
Masculin, Satu Mare, 137185 BOTIZ, Luna decembrie 2012, Procente, 3.6
Masculin, Satu Mare, 137185 BOTIZ, Anul 2013, Procente, 3.1
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2013, Procente, 3.7
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2013, Procente, 3.2
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2013, Procente, 2.5
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2013, Procente, 1.6
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2013, Procente, 1.4
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2013, Procente, 1.5
Masculin, Satu Mare, 137185 BOTIZ, Luna iulie 2013, Procente, 1.6
Masculin, Satu Mare, 137185 BOTIZ, Luna august 2013, Procente, 1.4
Masculin, Satu Mare, 137185 BOTIZ, Luna septembrie 2013, Procente, 1.5
Masculin, Satu Mare, 137185 BOTIZ, Luna octombrie 2013, Procente, 1.4
Masculin, Satu Mare, 137185 BOTIZ, Luna noiembrie 2013, Procente, 1.4
Masculin, Satu Mare, 137185 BOTIZ, Luna decembrie 2013, Procente, 3.1
Masculin, Satu Mare, 137185 BOTIZ, Anul 2014, Procente, 2.6
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2014, Procente, 3.4
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2014, Procente, 2.6
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2014, Procente, 2.3
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2014, Procente, 1.3
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2014, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2014, Procente, 1.1
Masculin, Satu Mare, 137185 BOTIZ, Luna iulie 2014, Procente, 1.5
Masculin, Satu Mare, 137185 BOTIZ, Luna august 2014, Procente, 1.3
Masculin, Satu Mare, 137185 BOTIZ, Luna septembrie 2014, Procente, 1.6
Masculin, Satu Mare, 137185 BOTIZ, Luna octombrie 2014, Procente, 1.5
Masculin, Satu Mare, 137185 BOTIZ, Luna noiembrie 2014, Procente, 1.5
Masculin, Satu Mare, 137185 BOTIZ, Luna decembrie 2014, Procente, 2.6
Masculin, Satu Mare, 137185 BOTIZ, Anul 2015, Procente, 1.8
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2015, Procente, 2.9
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2015, Procente, 2.7
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2015, Procente, 1.4
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2015, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2015, Procente, 1.3
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2015, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna iulie 2015, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna august 2015, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna septembrie 2015, Procente, 1.3
Masculin, Satu Mare, 137185 BOTIZ, Luna octombrie 2015, Procente, 1.3
Masculin, Satu Mare, 137185 BOTIZ, Luna noiembrie 2015, Procente, 1.3
Masculin, Satu Mare, 137185 BOTIZ, Luna decembrie 2015, Procente, 1.8
Masculin, Satu Mare, 137185 BOTIZ, Anul 2016, Procente, 2.2
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2016, Procente, 1.9
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2016, Procente, 1.9
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2016, Procente, 1.7
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2016, Procente, 1
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2016, Procente, 1
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2016, Procente, 1
Masculin, Satu Mare, 137185 BOTIZ, Luna iulie 2016, Procente, 1
Masculin, Satu Mare, 137185 BOTIZ, Luna august 2016, Procente, 1
Masculin, Satu Mare, 137185 BOTIZ, Luna septembrie 2016, Procente, 1.1
Masculin, Satu Mare, 137185 BOTIZ, Luna octombrie 2016, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna noiembrie 2016, Procente, 1.7
Masculin, Satu Mare, 137185 BOTIZ, Luna decembrie 2016, Procente, 2.2
Masculin, Satu Mare, 137185 BOTIZ, Luna ianuarie 2017, Procente, 2
Masculin, Satu Mare, 137185 BOTIZ, Luna februarie 2017, Procente, 2.1
Masculin, Satu Mare, 137185 BOTIZ, Luna martie 2017, Procente, 1.2
Masculin, Satu Mare, 137185 BOTIZ, Luna aprilie 2017, Procente, 1.1
Masculin, Satu Mare, 137185 BOTIZ, Luna mai 2017, Procente, 1
Masculin, Satu Mare, 137185 BOTIZ, Luna iunie 2017, Procente, 1
Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2010, Procente, 1.6
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna ianuarie 2010, Procente, 2.9
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna februarie 2010, Procente, 2.8
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna martie 2010, Procente, 2.8
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna aprilie 2010, Procente, 2.4
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna mai 2010, Procente, 2.1
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna iunie 2010, Procente, 2.3
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna iulie 2010, Procente, 2.4
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna august 2010, Procente, 2.4
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna septembrie 2010, Procente, 2.2
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna octombrie 2010, Procente, 2.2
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna noiembrie 2010, Procente, 2.6
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna decembrie 2010, Procente, 1.6
Masculin, Satu Mare, 137229 CALINESTI-OAS, Anul 2011, Procente, .9
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna ianuarie 2011, Procente, 1.8
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna februarie 2011, Procente, 1.7
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna martie 2011, Procente, 1.7
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna aprilie 2011, Procente, 1.6
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna mai 2011, Procente, 1.5
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna iunie 2011, Procente, 1.4
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna iulie 2011, Procente, 1.5
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna august 2011, Procente, 1
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna septembrie 2011, Procente, 1
Masculin, Satu Mare, 137229 CALINESTI-OAS, Luna octombrie 2011, Procente, .8
