
Sexe, Judete, Localitati , Perioade, UM: Procente, Valoare
Masculin, Brasov, 40633 BRAN, Luna octombrie 2015, Procente, 1
Masculin, Brasov, 40633 BRAN, Luna noiembrie 2015, Procente, .8
Masculin, Brasov, 40633 BRAN, Luna decembrie 2015, Procente, .6
Masculin, Brasov, 40633 BRAN, Anul 2016, Procente, .4
Masculin, Brasov, 40633 BRAN, Luna ianuarie 2016, Procente, .7
Masculin, Brasov, 40633 BRAN, Luna februarie 2016, Procente, .5
Masculin, Brasov, 40633 BRAN, Luna martie 2016, Procente, .5
Masculin, Brasov, 40633 BRAN, Luna aprilie 2016, Procente, .5
Masculin, Brasov, 40633 BRAN, Luna mai 2016, Procente, .5
Masculin, Brasov, 40633 BRAN, Luna iunie 2016, Procente, .6
Masculin, Brasov, 40633 BRAN, Luna iulie 2016, Procente, .6
Masculin, Brasov, 40633 BRAN, Luna august 2016, Procente, .6
Masculin, Brasov, 40633 BRAN, Luna septembrie 2016, Procente, .5
Masculin, Brasov, 40633 BRAN, Luna octombrie 2016, Procente, .5
Masculin, Brasov, 40633 BRAN, Luna noiembrie 2016, Procente, .4
Masculin, Brasov, 40633 BRAN, Luna decembrie 2016, Procente, .4
Masculin, Brasov, 40633 BRAN, Luna ianuarie 2017, Procente, .4
Masculin, Brasov, 40633 BRAN, Luna februarie 2017, Procente, .4
Masculin, Brasov, 40633 BRAN, Luna martie 2017, Procente, .5
Masculin, Brasov, 40633 BRAN, Luna aprilie 2017, Procente, .7
Masculin, Brasov, 40633 BRAN, Luna mai 2017, Procente, .7
Masculin, Brasov, 40633 BRAN, Luna iunie 2017, Procente, .7
Masculin, Brasov, 40688 BUDILA, Anul 2010, Procente, 20.5
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2010, Procente, 19.2
Masculin, Brasov, 40688 BUDILA, Luna februarie 2010, Procente, 20.6
Masculin, Brasov, 40688 BUDILA, Luna martie 2010, Procente, 20.6
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2010, Procente, 20.3
Masculin, Brasov, 40688 BUDILA, Luna mai 2010, Procente, 19.5
Masculin, Brasov, 40688 BUDILA, Luna iunie 2010, Procente, 19.8
Masculin, Brasov, 40688 BUDILA, Luna iulie 2010, Procente, 20.1
Masculin, Brasov, 40688 BUDILA, Luna august 2010, Procente, 16.4
Masculin, Brasov, 40688 BUDILA, Luna septembrie 2010, Procente, 17.1
Masculin, Brasov, 40688 BUDILA, Luna octombrie 2010, Procente, 16.6
Masculin, Brasov, 40688 BUDILA, Luna noiembrie 2010, Procente, 20.1
Masculin, Brasov, 40688 BUDILA, Luna decembrie 2010, Procente, 20.5
Masculin, Brasov, 40688 BUDILA, Anul 2011, Procente, 16.1
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2011, Procente, 20.3
Masculin, Brasov, 40688 BUDILA, Luna februarie 2011, Procente, 20.7
Masculin, Brasov, 40688 BUDILA, Luna martie 2011, Procente, 18.3
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2011, Procente, 14.6
Masculin, Brasov, 40688 BUDILA, Luna mai 2011, Procente, 13.9
Masculin, Brasov, 40688 BUDILA, Luna iunie 2011, Procente, 13.7
Masculin, Brasov, 40688 BUDILA, Luna iulie 2011, Procente, 11.4
Masculin, Brasov, 40688 BUDILA, Luna august 2011, Procente, 11.4
Masculin, Brasov, 40688 BUDILA, Luna septembrie 2011, Procente, 11.6
Masculin, Brasov, 40688 BUDILA, Luna octombrie 2011, Procente, 13.4
Masculin, Brasov, 40688 BUDILA, Luna noiembrie 2011, Procente, 16.1
Masculin, Brasov, 40688 BUDILA, Luna decembrie 2011, Procente, 16.1
Masculin, Brasov, 40688 BUDILA, Anul 2012, Procente, 18.1
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2012, Procente, 16.6
Masculin, Brasov, 40688 BUDILA, Luna februarie 2012, Procente, 17.2
Masculin, Brasov, 40688 BUDILA, Luna martie 2012, Procente, 16.8
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2012, Procente, 16.2
Masculin, Brasov, 40688 BUDILA, Luna mai 2012, Procente, 14.4
Masculin, Brasov, 40688 BUDILA, Luna iunie 2012, Procente, 13.7
Masculin, Brasov, 40688 BUDILA, Luna iulie 2012, Procente, 14.1
Masculin, Brasov, 40688 BUDILA, Luna august 2012, Procente, 14.1
Masculin, Brasov, 40688 BUDILA, Luna septembrie 2012, Procente, 14.7
Masculin, Brasov, 40688 BUDILA, Luna octombrie 2012, Procente, 16.5
Masculin, Brasov, 40688 BUDILA, Luna noiembrie 2012, Procente, 17.6
Masculin, Brasov, 40688 BUDILA, Luna decembrie 2012, Procente, 18.1
Masculin, Brasov, 40688 BUDILA, Anul 2013, Procente, 14.2
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2013, Procente, 18.2
Masculin, Brasov, 40688 BUDILA, Luna februarie 2013, Procente, 17.4
Masculin, Brasov, 40688 BUDILA, Luna martie 2013, Procente, 16.3
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2013, Procente, 16.7
Masculin, Brasov, 40688 BUDILA, Luna mai 2013, Procente, 16.6
Masculin, Brasov, 40688 BUDILA, Luna iunie 2013, Procente, 16.1
Masculin, Brasov, 40688 BUDILA, Luna iulie 2013, Procente, 16.1
Masculin, Brasov, 40688 BUDILA, Luna august 2013, Procente, 16.3
Masculin, Brasov, 40688 BUDILA, Luna septembrie 2013, Procente, 16.9
Masculin, Brasov, 40688 BUDILA, Luna octombrie 2013, Procente, 16.2
Masculin, Brasov, 40688 BUDILA, Luna noiembrie 2013, Procente, 11.2
Masculin, Brasov, 40688 BUDILA, Luna decembrie 2013, Procente, 14.2
Masculin, Brasov, 40688 BUDILA, Anul 2014, Procente, 16.4
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2014, Procente, 17.1
Masculin, Brasov, 40688 BUDILA, Luna februarie 2014, Procente, 18.5
Masculin, Brasov, 40688 BUDILA, Luna martie 2014, Procente, 18.7
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2014, Procente, 17.9
Masculin, Brasov, 40688 BUDILA, Luna mai 2014, Procente, 17.9
Masculin, Brasov, 40688 BUDILA, Luna iunie 2014, Procente, 16.4
Masculin, Brasov, 40688 BUDILA, Luna iulie 2014, Procente, 17.3
Masculin, Brasov, 40688 BUDILA, Luna august 2014, Procente, 15.8
Masculin, Brasov, 40688 BUDILA, Luna septembrie 2014, Procente, 15.8
Masculin, Brasov, 40688 BUDILA, Luna octombrie 2014, Procente, 17.5
Masculin, Brasov, 40688 BUDILA, Luna noiembrie 2014, Procente, 16.3
Masculin, Brasov, 40688 BUDILA, Luna decembrie 2014, Procente, 16.4
Masculin, Brasov, 40688 BUDILA, Anul 2015, Procente, 16
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2015, Procente, 17.4
Masculin, Brasov, 40688 BUDILA, Luna februarie 2015, Procente, 17.8
Masculin, Brasov, 40688 BUDILA, Luna martie 2015, Procente, 17.5
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2015, Procente, 17.2
Masculin, Brasov, 40688 BUDILA, Luna mai 2015, Procente, 16.8
Masculin, Brasov, 40688 BUDILA, Luna iunie 2015, Procente, 16.1
Masculin, Brasov, 40688 BUDILA, Luna iulie 2015, Procente, 16.1
Masculin, Brasov, 40688 BUDILA, Luna august 2015, Procente, 15.4
Masculin, Brasov, 40688 BUDILA, Luna septembrie 2015, Procente, 14.7
Masculin, Brasov, 40688 BUDILA, Luna octombrie 2015, Procente, 15.4
Masculin, Brasov, 40688 BUDILA, Luna noiembrie 2015, Procente, 16.3
Masculin, Brasov, 40688 BUDILA, Luna decembrie 2015, Procente, 16
Masculin, Brasov, 40688 BUDILA, Anul 2016, Procente, 13.3
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2016, Procente, 14.7
Masculin, Brasov, 40688 BUDILA, Luna februarie 2016, Procente, 15.1
Masculin, Brasov, 40688 BUDILA, Luna martie 2016, Procente, 15.4
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2016, Procente, 15.6
Masculin, Brasov, 40688 BUDILA, Luna mai 2016, Procente, 15.7
Masculin, Brasov, 40688 BUDILA, Luna iunie 2016, Procente, 15.7
Masculin, Brasov, 40688 BUDILA, Luna iulie 2016, Procente, 15.2
Masculin, Brasov, 40688 BUDILA, Luna august 2016, Procente, 14.9
Masculin, Brasov, 40688 BUDILA, Luna septembrie 2016, Procente, 14.6
Masculin, Brasov, 40688 BUDILA, Luna octombrie 2016, Procente, 13.7
Masculin, Brasov, 40688 BUDILA, Luna noiembrie 2016, Procente, 13.3
Masculin, Brasov, 40688 BUDILA, Luna decembrie 2016, Procente, 13.3
Masculin, Brasov, 40688 BUDILA, Luna ianuarie 2017, Procente, 13
Masculin, Brasov, 40688 BUDILA, Luna februarie 2017, Procente, 13
Masculin, Brasov, 40688 BUDILA, Luna martie 2017, Procente, 12.8
Masculin, Brasov, 40688 BUDILA, Luna aprilie 2017, Procente, 11.8
Masculin, Brasov, 40688 BUDILA, Luna mai 2017, Procente, 11.7
Masculin, Brasov, 40688 BUDILA, Luna iunie 2017, Procente, 11.4
Masculin, Brasov, 40704 BUNESTI, Anul 2010, Procente, 16.8
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2010, Procente, 18.7
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2010, Procente, 19.7
Masculin, Brasov, 40704 BUNESTI, Luna martie 2010, Procente, 19.3
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2010, Procente, 17.8
Masculin, Brasov, 40704 BUNESTI, Luna mai 2010, Procente, 17.2
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2010, Procente, 17.2
Masculin, Brasov, 40704 BUNESTI, Luna iulie 2010, Procente, 16.3
Masculin, Brasov, 40704 BUNESTI, Luna august 2010, Procente, 15.5
Masculin, Brasov, 40704 BUNESTI, Luna septembrie 2010, Procente, 15.9
Masculin, Brasov, 40704 BUNESTI, Luna octombrie 2010, Procente, 16
Masculin, Brasov, 40704 BUNESTI, Luna noiembrie 2010, Procente, 17.3
Masculin, Brasov, 40704 BUNESTI, Luna decembrie 2010, Procente, 16.8
Masculin, Brasov, 40704 BUNESTI, Anul 2011, Procente, 13.1
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2011, Procente, 18.3
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2011, Procente, 21.8
Masculin, Brasov, 40704 BUNESTI, Luna martie 2011, Procente, 20.9
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2011, Procente, 19.8
Masculin, Brasov, 40704 BUNESTI, Luna mai 2011, Procente, 18.9
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2011, Procente, 16.4
Masculin, Brasov, 40704 BUNESTI, Luna iulie 2011, Procente, 13.6
Masculin, Brasov, 40704 BUNESTI, Luna august 2011, Procente, 11.5
Masculin, Brasov, 40704 BUNESTI, Luna septembrie 2011, Procente, 11.6
Masculin, Brasov, 40704 BUNESTI, Luna octombrie 2011, Procente, 12.2
Masculin, Brasov, 40704 BUNESTI, Luna noiembrie 2011, Procente, 12.5
Masculin, Brasov, 40704 BUNESTI, Luna decembrie 2011, Procente, 13.1
Masculin, Brasov, 40704 BUNESTI, Anul 2012, Procente, 17
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2012, Procente, 12.7
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2012, Procente, 12.9
Masculin, Brasov, 40704 BUNESTI, Luna martie 2012, Procente, 13.8
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2012, Procente, 12.4
Masculin, Brasov, 40704 BUNESTI, Luna mai 2012, Procente, 12.6
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2012, Procente, 10.2
Masculin, Brasov, 40704 BUNESTI, Luna iulie 2012, Procente, 10.7
Masculin, Brasov, 40704 BUNESTI, Luna august 2012, Procente, 10.9
Masculin, Brasov, 40704 BUNESTI, Luna septembrie 2012, Procente, 10.7
Masculin, Brasov, 40704 BUNESTI, Luna octombrie 2012, Procente, 13.6
Masculin, Brasov, 40704 BUNESTI, Luna noiembrie 2012, Procente, 15.7
Masculin, Brasov, 40704 BUNESTI, Luna decembrie 2012, Procente, 17
Masculin, Brasov, 40704 BUNESTI, Anul 2013, Procente, 19.9
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2013, Procente, 16.8
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2013, Procente, 17.1
Masculin, Brasov, 40704 BUNESTI, Luna martie 2013, Procente, 17.2
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2013, Procente, 17.1
Masculin, Brasov, 40704 BUNESTI, Luna mai 2013, Procente, 15.1
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2013, Procente, 15
Masculin, Brasov, 40704 BUNESTI, Luna iulie 2013, Procente, 15.3
Masculin, Brasov, 40704 BUNESTI, Luna august 2013, Procente, 15
Masculin, Brasov, 40704 BUNESTI, Luna septembrie 2013, Procente, 14.5
Masculin, Brasov, 40704 BUNESTI, Luna octombrie 2013, Procente, 16.8
Masculin, Brasov, 40704 BUNESTI, Luna noiembrie 2013, Procente, 19.1
Masculin, Brasov, 40704 BUNESTI, Luna decembrie 2013, Procente, 19.9
Masculin, Brasov, 40704 BUNESTI, Anul 2014, Procente, 18.8
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2014, Procente, 17.8
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2014, Procente, 19.5
Masculin, Brasov, 40704 BUNESTI, Luna martie 2014, Procente, 19.1
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2014, Procente, 19.4
Masculin, Brasov, 40704 BUNESTI, Luna mai 2014, Procente, 15.7
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2014, Procente, 15.7
Masculin, Brasov, 40704 BUNESTI, Luna iulie 2014, Procente, 14.8
Masculin, Brasov, 40704 BUNESTI, Luna august 2014, Procente, 17.2
Masculin, Brasov, 40704 BUNESTI, Luna septembrie 2014, Procente, 17.6
Masculin, Brasov, 40704 BUNESTI, Luna octombrie 2014, Procente, 19.2
Masculin, Brasov, 40704 BUNESTI, Luna noiembrie 2014, Procente, 18.9
Masculin, Brasov, 40704 BUNESTI, Luna decembrie 2014, Procente, 18.8
Masculin, Brasov, 40704 BUNESTI, Anul 2015, Procente, 18.1
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2015, Procente, 19.5
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2015, Procente, 19.4
Masculin, Brasov, 40704 BUNESTI, Luna martie 2015, Procente, 19.2
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2015, Procente, 18.7
Masculin, Brasov, 40704 BUNESTI, Luna mai 2015, Procente, 15.9
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2015, Procente, 17.2
Masculin, Brasov, 40704 BUNESTI, Luna iulie 2015, Procente, 17.5
Masculin, Brasov, 40704 BUNESTI, Luna august 2015, Procente, 15.8
Masculin, Brasov, 40704 BUNESTI, Luna septembrie 2015, Procente, 15.5
Masculin, Brasov, 40704 BUNESTI, Luna octombrie 2015, Procente, 17.5
Masculin, Brasov, 40704 BUNESTI, Luna noiembrie 2015, Procente, 17.9
Masculin, Brasov, 40704 BUNESTI, Luna decembrie 2015, Procente, 18.1
Masculin, Brasov, 40704 BUNESTI, Anul 2016, Procente, 17.9
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2016, Procente, 17.9
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2016, Procente, 18.1
Masculin, Brasov, 40704 BUNESTI, Luna martie 2016, Procente, 18.3
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2016, Procente, 18.5
Masculin, Brasov, 40704 BUNESTI, Luna mai 2016, Procente, 18.2
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2016, Procente, 18.7
Masculin, Brasov, 40704 BUNESTI, Luna iulie 2016, Procente, 19
Masculin, Brasov, 40704 BUNESTI, Luna august 2016, Procente, 16.2
Masculin, Brasov, 40704 BUNESTI, Luna septembrie 2016, Procente, 16.9
Masculin, Brasov, 40704 BUNESTI, Luna octombrie 2016, Procente, 18.2
Masculin, Brasov, 40704 BUNESTI, Luna noiembrie 2016, Procente, 17.7
Masculin, Brasov, 40704 BUNESTI, Luna decembrie 2016, Procente, 17.9
Masculin, Brasov, 40704 BUNESTI, Luna ianuarie 2017, Procente, 17.6
Masculin, Brasov, 40704 BUNESTI, Luna februarie 2017, Procente, 17.4
Masculin, Brasov, 40704 BUNESTI, Luna martie 2017, Procente, 16.7
Masculin, Brasov, 40704 BUNESTI, Luna aprilie 2017, Procente, 15.1
Masculin, Brasov, 40704 BUNESTI, Luna mai 2017, Procente, 14.1
Masculin, Brasov, 40704 BUNESTI, Luna iunie 2017, Procente, 14.2
Masculin, Brasov, 40768 CATA, Anul 2010, Procente, 14.8
Masculin, Brasov, 40768 CATA, Luna ianuarie 2010, Procente, 17.7
Masculin, Brasov, 40768 CATA, Luna februarie 2010, Procente, 17.8
Masculin, Brasov, 40768 CATA, Luna martie 2010, Procente, 17.6
Masculin, Brasov, 40768 CATA, Luna aprilie 2010, Procente, 16.6
Masculin, Brasov, 40768 CATA, Luna mai 2010, Procente, 15.7
Masculin, Brasov, 40768 CATA, Luna iunie 2010, Procente, 16
Masculin, Brasov, 40768 CATA, Luna iulie 2010, Procente, 15.9
Masculin, Brasov, 40768 CATA, Luna august 2010, Procente, 15.5
Masculin, Brasov, 40768 CATA, Luna septembrie 2010, Procente, 13.8
Masculin, Brasov, 40768 CATA, Luna octombrie 2010, Procente, 14.8
Masculin, Brasov, 40768 CATA, Luna noiembrie 2010, Procente, 14.9
Masculin, Brasov, 40768 CATA, Luna decembrie 2010, Procente, 14.8
Masculin, Brasov, 40768 CATA, Anul 2011, Procente, 18.2
Masculin, Brasov, 40768 CATA, Luna ianuarie 2011, Procente, 14.9
Masculin, Brasov, 40768 CATA, Luna februarie 2011, Procente, 18.1
Masculin, Brasov, 40768 CATA, Luna martie 2011, Procente, 18.4
Masculin, Brasov, 40768 CATA, Luna aprilie 2011, Procente, 18.6
Masculin, Brasov, 40768 CATA, Luna mai 2011, Procente, 18.4
Masculin, Brasov, 40768 CATA, Luna iunie 2011, Procente, 17.6
Masculin, Brasov, 40768 CATA, Luna iulie 2011, Procente, 15.8
Masculin, Brasov, 40768 CATA, Luna august 2011, Procente, 15
Masculin, Brasov, 40768 CATA, Luna septembrie 2011, Procente, 15
Masculin, Brasov, 40768 CATA, Luna octombrie 2011, Procente, 15.5
Masculin, Brasov, 40768 CATA, Luna noiembrie 2011, Procente, 18.1
Masculin, Brasov, 40768 CATA, Luna decembrie 2011, Procente, 18.2
Masculin, Brasov, 40768 CATA, Anul 2012, Procente, 17.8
Masculin, Brasov, 40768 CATA, Luna ianuarie 2012, Procente, 18.4
Masculin, Brasov, 40768 CATA, Luna februarie 2012, Procente, 18.8
Masculin, Brasov, 40768 CATA, Luna martie 2012, Procente, 18.5
Masculin, Brasov, 40768 CATA, Luna aprilie 2012, Procente, 18.2
Masculin, Brasov, 40768 CATA, Luna mai 2012, Procente, 17.7
Masculin, Brasov, 40768 CATA, Luna iunie 2012, Procente, 18.1
Masculin, Brasov, 40768 CATA, Luna iulie 2012, Procente, 17.6
Masculin, Brasov, 40768 CATA, Luna august 2012, Procente, 17.5
Masculin, Brasov, 40768 CATA, Luna septembrie 2012, Procente, 15.9
Masculin, Brasov, 40768 CATA, Luna octombrie 2012, Procente, 15.6
Masculin, Brasov, 40768 CATA, Luna noiembrie 2012, Procente, 17.7
Masculin, Brasov, 40768 CATA, Luna decembrie 2012, Procente, 17.8
Masculin, Brasov, 40768 CATA, Anul 2013, Procente, 15.6
Masculin, Brasov, 40768 CATA, Luna ianuarie 2013, Procente, 18
Masculin, Brasov, 40768 CATA, Luna februarie 2013, Procente, 17.9
Masculin, Brasov, 40768 CATA, Luna martie 2013, Procente, 17.6
Masculin, Brasov, 40768 CATA, Luna aprilie 2013, Procente, 17.4
Masculin, Brasov, 40768 CATA, Luna mai 2013, Procente, 16.4
Masculin, Brasov, 40768 CATA, Luna iunie 2013, Procente, 16.5
Masculin, Brasov, 40768 CATA, Luna iulie 2013, Procente, 16.5
Masculin, Brasov, 40768 CATA, Luna august 2013, Procente, 14.6
Masculin, Brasov, 40768 CATA, Luna septembrie 2013, Procente, 14.6
Masculin, Brasov, 40768 CATA, Luna octombrie 2013, Procente, 15.2
Masculin, Brasov, 40768 CATA, Luna noiembrie 2013, Procente, 4.9
Masculin, Brasov, 40768 CATA, Luna decembrie 2013, Procente, 15.6
Masculin, Brasov, 40768 CATA, Anul 2014, Procente, 16.2
Masculin, Brasov, 40768 CATA, Luna ianuarie 2014, Procente, 16
Masculin, Brasov, 40768 CATA, Luna februarie 2014, Procente, 16
Masculin, Brasov, 40768 CATA, Luna martie 2014, Procente, 15.9
Masculin, Brasov, 40768 CATA, Luna aprilie 2014, Procente, 15.4
Masculin, Brasov, 40768 CATA, Luna mai 2014, Procente, 16
Masculin, Brasov, 40768 CATA, Luna iunie 2014, Procente, 13.5
Masculin, Brasov, 40768 CATA, Luna iulie 2014, Procente, 12.1
Masculin, Brasov, 40768 CATA, Luna august 2014, Procente, 14.7
Masculin, Brasov, 40768 CATA, Luna septembrie 2014, Procente, 14.2
Masculin, Brasov, 40768 CATA, Luna octombrie 2014, Procente, 15.2
Masculin, Brasov, 40768 CATA, Luna noiembrie 2014, Procente, 16.3
Masculin, Brasov, 40768 CATA, Luna decembrie 2014, Procente, 16.2
Masculin, Brasov, 40768 CATA, Anul 2015, Procente, 13.9
Masculin, Brasov, 40768 CATA, Luna ianuarie 2015, Procente, 16.4
Masculin, Brasov, 40768 CATA, Luna februarie 2015, Procente, 16.3
Masculin, Brasov, 40768 CATA, Luna martie 2015, Procente, 16.1
Masculin, Brasov, 40768 CATA, Luna aprilie 2015, Procente, 14.2
Masculin, Brasov, 40768 CATA, Luna mai 2015, Procente, 13.9
Masculin, Brasov, 40768 CATA, Luna iunie 2015, Procente, 12.5
Masculin, Brasov, 40768 CATA, Luna iulie 2015, Procente, 13
Masculin, Brasov, 40768 CATA, Luna august 2015, Procente, 13.4
Masculin, Brasov, 40768 CATA, Luna septembrie 2015, Procente, 12.5
Masculin, Brasov, 40768 CATA, Luna octombrie 2015, Procente, 13.3
Masculin, Brasov, 40768 CATA, Luna noiembrie 2015, Procente, 13.3
Masculin, Brasov, 40768 CATA, Luna decembrie 2015, Procente, 13.9
Masculin, Brasov, 40768 CATA, Anul 2016, Procente, 15
Masculin, Brasov, 40768 CATA, Luna ianuarie 2016, Procente, 12.3
Masculin, Brasov, 40768 CATA, Luna februarie 2016, Procente, 12.6
Masculin, Brasov, 40768 CATA, Luna martie 2016, Procente, 14.2
Masculin, Brasov, 40768 CATA, Luna aprilie 2016, Procente, 14.6
Masculin, Brasov, 40768 CATA, Luna mai 2016, Procente, 14.4
Masculin, Brasov, 40768 CATA, Luna iunie 2016, Procente, 14.6
Masculin, Brasov, 40768 CATA, Luna iulie 2016, Procente, 15.2
Masculin, Brasov, 40768 CATA, Luna august 2016, Procente, 15.5
Masculin, Brasov, 40768 CATA, Luna septembrie 2016, Procente, 14.4
Masculin, Brasov, 40768 CATA, Luna octombrie 2016, Procente, 14.7
Masculin, Brasov, 40768 CATA, Luna noiembrie 2016, Procente, 15
Masculin, Brasov, 40768 CATA, Luna decembrie 2016, Procente, 15
Masculin, Brasov, 40768 CATA, Luna ianuarie 2017, Procente, 15.8
Masculin, Brasov, 40768 CATA, Luna februarie 2017, Procente, 15.7
Masculin, Brasov, 40768 CATA, Luna martie 2017, Procente, 13.8
Masculin, Brasov, 40768 CATA, Luna aprilie 2017, Procente, 13.6
Masculin, Brasov, 40768 CATA, Luna mai 2017, Procente, 13.9
Masculin, Brasov, 40768 CATA, Luna iunie 2017, Procente, 13.5
Masculin, Brasov, 40820 CINCU, Anul 2010, Procente, 15
Masculin, Brasov, 40820 CINCU, Luna ianuarie 2010, Procente, 17.1
Masculin, Brasov, 40820 CINCU, Luna februarie 2010, Procente, 17.1
Masculin, Brasov, 40820 CINCU, Luna martie 2010, Procente, 14.1
Masculin, Brasov, 40820 CINCU, Luna aprilie 2010, Procente, 13.8
Masculin, Brasov, 40820 CINCU, Luna mai 2010, Procente, 13
Masculin, Brasov, 40820 CINCU, Luna iunie 2010, Procente, 12.7
Masculin, Brasov, 40820 CINCU, Luna iulie 2010, Procente, 13.3
Masculin, Brasov, 40820 CINCU, Luna august 2010, Procente, 10.5
Masculin, Brasov, 40820 CINCU, Luna septembrie 2010, Procente, 12.3
Masculin, Brasov, 40820 CINCU, Luna octombrie 2010, Procente, 15.3
Masculin, Brasov, 40820 CINCU, Luna noiembrie 2010, Procente, 14.2
Masculin, Brasov, 40820 CINCU, Luna decembrie 2010, Procente, 15
Masculin, Brasov, 40820 CINCU, Anul 2011, Procente, 12.7
Masculin, Brasov, 40820 CINCU, Luna ianuarie 2011, Procente, 15.5
Masculin, Brasov, 40820 CINCU, Luna februarie 2011, Procente, 16
Masculin, Brasov, 40820 CINCU, Luna martie 2011, Procente, 14.6
Masculin, Brasov, 40820 CINCU, Luna aprilie 2011, Procente, 11.3
Masculin, Brasov, 40820 CINCU, Luna mai 2011, Procente, 9.6
Masculin, Brasov, 40820 CINCU, Luna iunie 2011, Procente, 9.6
Masculin, Brasov, 40820 CINCU, Luna iulie 2011, Procente, 9.2
Masculin, Brasov, 40820 CINCU, Luna august 2011, Procente, 7.5
Masculin, Brasov, 40820 CINCU, Luna septembrie 2011, Procente, 8.4
Masculin, Brasov, 40820 CINCU, Luna octombrie 2011, Procente, 11.1
Masculin, Brasov, 40820 CINCU, Luna noiembrie 2011, Procente, 12.7
Masculin, Brasov, 40820 CINCU, Luna decembrie 2011, Procente, 12.7
Masculin, Brasov, 40820 CINCU, Anul 2012, Procente, 10.5
Masculin, Brasov, 40820 CINCU, Luna ianuarie 2012, Procente, 12.9
Masculin, Brasov, 40820 CINCU, Luna februarie 2012, Procente, 13
Masculin, Brasov, 40820 CINCU, Luna martie 2012, Procente, 11.4
Masculin, Brasov, 40820 CINCU, Luna aprilie 2012, Procente, 10.7
Masculin, Brasov, 40820 CINCU, Luna mai 2012, Procente, 10.2
Masculin, Brasov, 40820 CINCU, Luna iunie 2012, Procente, 9.4
Masculin, Brasov, 40820 CINCU, Luna iulie 2012, Procente, 9.1
Masculin, Brasov, 40820 CINCU, Luna august 2012, Procente, 9.6
Masculin, Brasov, 40820 CINCU, Luna septembrie 2012, Procente, 8.8
Masculin, Brasov, 40820 CINCU, Luna octombrie 2012, Procente, 9.4
Masculin, Brasov, 40820 CINCU, Luna noiembrie 2012, Procente, 10.4
Masculin, Brasov, 40820 CINCU, Luna decembrie 2012, Procente, 10.5
Masculin, Brasov, 40820 CINCU, Anul 2013, Procente, 11.4
Masculin, Brasov, 40820 CINCU, Luna ianuarie 2013, Procente, 11.3
Masculin, Brasov, 40820 CINCU, Luna februarie 2013, Procente, 13
Masculin, Brasov, 40820 CINCU, Luna martie 2013, Procente, 12.4
Masculin, Brasov, 40820 CINCU, Luna aprilie 2013, Procente, 11.9
Masculin, Brasov, 40820 CINCU, Luna mai 2013, Procente, 11.6
Masculin, Brasov, 40820 CINCU, Luna iunie 2013, Procente, 11.3
Masculin, Brasov, 40820 CINCU, Luna iulie 2013, Procente, 10.7
Masculin, Brasov, 40820 CINCU, Luna august 2013, Procente, 11.2
Masculin, Brasov, 40820 CINCU, Luna septembrie 2013, Procente, 11.2
Masculin, Brasov, 40820 CINCU, Luna octombrie 2013, Procente, 12.4
Masculin, Brasov, 40820 CINCU, Luna noiembrie 2013, Procente, 9.8
