
Sexe, Judete, Localitati , Perioade, UM: Procente, Valoare
Masculin, Covasna, 64194 CERNAT, Luna decembrie 2014, Procente, 1.6
Masculin, Covasna, 64194 CERNAT, Anul 2015, Procente, 1.4
Masculin, Covasna, 64194 CERNAT, Luna ianuarie 2015, Procente, 1.7
Masculin, Covasna, 64194 CERNAT, Luna februarie 2015, Procente, 1.1
Masculin, Covasna, 64194 CERNAT, Luna martie 2015, Procente, 1.3
Masculin, Covasna, 64194 CERNAT, Luna aprilie 2015, Procente, .8
Masculin, Covasna, 64194 CERNAT, Luna mai 2015, Procente, .7
Masculin, Covasna, 64194 CERNAT, Luna iunie 2015, Procente, .8
Masculin, Covasna, 64194 CERNAT, Luna iulie 2015, Procente, 1.8
Masculin, Covasna, 64194 CERNAT, Luna august 2015, Procente, 1.6
Masculin, Covasna, 64194 CERNAT, Luna septembrie 2015, Procente, 1.4
Masculin, Covasna, 64194 CERNAT, Luna octombrie 2015, Procente, 1.3
Masculin, Covasna, 64194 CERNAT, Luna noiembrie 2015, Procente, 1.3
Masculin, Covasna, 64194 CERNAT, Luna decembrie 2015, Procente, 1.4
Masculin, Covasna, 64194 CERNAT, Anul 2016, Procente, 1.1
Masculin, Covasna, 64194 CERNAT, Luna ianuarie 2016, Procente, 1.4
Masculin, Covasna, 64194 CERNAT, Luna februarie 2016, Procente, 1.3
Masculin, Covasna, 64194 CERNAT, Luna martie 2016, Procente, 1
Masculin, Covasna, 64194 CERNAT, Luna aprilie 2016, Procente, .9
Masculin, Covasna, 64194 CERNAT, Luna mai 2016, Procente, .9
Masculin, Covasna, 64194 CERNAT, Luna iunie 2016, Procente, .9
Masculin, Covasna, 64194 CERNAT, Luna iulie 2016, Procente, 1.2
Masculin, Covasna, 64194 CERNAT, Luna august 2016, Procente, 1.2
Masculin, Covasna, 64194 CERNAT, Luna septembrie 2016, Procente, 1.2
Masculin, Covasna, 64194 CERNAT, Luna octombrie 2016, Procente, 1.2
Masculin, Covasna, 64194 CERNAT, Luna noiembrie 2016, Procente, 1.2
Masculin, Covasna, 64194 CERNAT, Luna decembrie 2016, Procente, 1.1
Masculin, Covasna, 64194 CERNAT, Luna ianuarie 2017, Procente, 1.3
Masculin, Covasna, 64194 CERNAT, Luna februarie 2017, Procente, 1
Masculin, Covasna, 64194 CERNAT, Luna martie 2017, Procente, .9
Masculin, Covasna, 64194 CERNAT, Luna aprilie 2017, Procente, .8
Masculin, Covasna, 64194 CERNAT, Luna mai 2017, Procente, .8
Masculin, Covasna, 64194 CERNAT, Luna iunie 2017, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Anul 2010, Procente, 2.9
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2010, Procente, 4.9
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2010, Procente, 5.1
Masculin, Covasna, 64238 CHICHIS, Luna martie 2010, Procente, 4.9
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2010, Procente, 4.7
Masculin, Covasna, 64238 CHICHIS, Luna mai 2010, Procente, 4.5
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2010, Procente, 4.5
Masculin, Covasna, 64238 CHICHIS, Luna iulie 2010, Procente, 3.9
Masculin, Covasna, 64238 CHICHIS, Luna august 2010, Procente, 3.9
Masculin, Covasna, 64238 CHICHIS, Luna septembrie 2010, Procente, 3.7
Masculin, Covasna, 64238 CHICHIS, Luna octombrie 2010, Procente, 3.3
Masculin, Covasna, 64238 CHICHIS, Luna noiembrie 2010, Procente, 2.9
Masculin, Covasna, 64238 CHICHIS, Luna decembrie 2010, Procente, 2.9
Masculin, Covasna, 64238 CHICHIS, Anul 2011, Procente, 1.4
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2011, Procente, 2.4
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2011, Procente, 2.4
Masculin, Covasna, 64238 CHICHIS, Luna martie 2011, Procente, 2.6
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2011, Procente, 2.4
Masculin, Covasna, 64238 CHICHIS, Luna mai 2011, Procente, 2.6
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2011, Procente, 2.6
Masculin, Covasna, 64238 CHICHIS, Luna iulie 2011, Procente, 2.4
Masculin, Covasna, 64238 CHICHIS, Luna august 2011, Procente, 2.6
Masculin, Covasna, 64238 CHICHIS, Luna septembrie 2011, Procente, 2
Masculin, Covasna, 64238 CHICHIS, Luna octombrie 2011, Procente, 1.4
Masculin, Covasna, 64238 CHICHIS, Luna noiembrie 2011, Procente, 1.2
Masculin, Covasna, 64238 CHICHIS, Luna decembrie 2011, Procente, 1.4
Masculin, Covasna, 64238 CHICHIS, Anul 2012, Procente, 2
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2012, Procente, 2.2
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2012, Procente, 1.6
Masculin, Covasna, 64238 CHICHIS, Luna martie 2012, Procente, 1.4
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2012, Procente, 1.4
Masculin, Covasna, 64238 CHICHIS, Luna mai 2012, Procente, 1.8
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2012, Procente, 1.4
Masculin, Covasna, 64238 CHICHIS, Luna iulie 2012, Procente, 1.8
Masculin, Covasna, 64238 CHICHIS, Luna august 2012, Procente, 2.2
Masculin, Covasna, 64238 CHICHIS, Luna septembrie 2012, Procente, 2
Masculin, Covasna, 64238 CHICHIS, Luna octombrie 2012, Procente, 2.4
Masculin, Covasna, 64238 CHICHIS, Luna noiembrie 2012, Procente, 2.6
Masculin, Covasna, 64238 CHICHIS, Luna decembrie 2012, Procente, 2
Masculin, Covasna, 64238 CHICHIS, Anul 2013, Procente, 2.5
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2013, Procente, 1.9
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2013, Procente, 2.5
Masculin, Covasna, 64238 CHICHIS, Luna martie 2013, Procente, 2.7
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2013, Procente, 2.1
Masculin, Covasna, 64238 CHICHIS, Luna mai 2013, Procente, 1.7
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2013, Procente, 2.3
Masculin, Covasna, 64238 CHICHIS, Luna iulie 2013, Procente, 1.3
Masculin, Covasna, 64238 CHICHIS, Luna august 2013, Procente, 1.2
Masculin, Covasna, 64238 CHICHIS, Luna septembrie 2013, Procente, 1.3
Masculin, Covasna, 64238 CHICHIS, Luna octombrie 2013, Procente, 1.2
Masculin, Covasna, 64238 CHICHIS, Luna noiembrie 2013, Procente, 2.3
Masculin, Covasna, 64238 CHICHIS, Luna decembrie 2013, Procente, 2.5
Masculin, Covasna, 64238 CHICHIS, Anul 2014, Procente, 1.9
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2014, Procente, 3.4
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2014, Procente, 3.4
Masculin, Covasna, 64238 CHICHIS, Luna martie 2014, Procente, 2.3
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2014, Procente, 1.7
Masculin, Covasna, 64238 CHICHIS, Luna mai 2014, Procente, 1.5
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2014, Procente, 2.1
Masculin, Covasna, 64238 CHICHIS, Luna iulie 2014, Procente, 2.1
Masculin, Covasna, 64238 CHICHIS, Luna august 2014, Procente, 2.3
Masculin, Covasna, 64238 CHICHIS, Luna septembrie 2014, Procente, 2.1
Masculin, Covasna, 64238 CHICHIS, Luna octombrie 2014, Procente, 2.3
Masculin, Covasna, 64238 CHICHIS, Luna noiembrie 2014, Procente, 1.9
Masculin, Covasna, 64238 CHICHIS, Luna decembrie 2014, Procente, 1.9
Masculin, Covasna, 64238 CHICHIS, Anul 2015, Procente, .6
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2015, Procente, 2.1
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2015, Procente, 1.9
Masculin, Covasna, 64238 CHICHIS, Luna martie 2015, Procente, 2.1
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2015, Procente, 2.3
Masculin, Covasna, 64238 CHICHIS, Luna mai 2015, Procente, 1.7
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2015, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna iulie 2015, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna august 2015, Procente, 1
Masculin, Covasna, 64238 CHICHIS, Luna septembrie 2015, Procente, 1.2
Masculin, Covasna, 64238 CHICHIS, Luna octombrie 2015, Procente, 1
Masculin, Covasna, 64238 CHICHIS, Luna noiembrie 2015, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna decembrie 2015, Procente, .6
Masculin, Covasna, 64238 CHICHIS, Anul 2016, Procente, 1.7
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2016, Procente, .6
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2016, Procente, 1
Masculin, Covasna, 64238 CHICHIS, Luna martie 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna mai 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna iulie 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna august 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna septembrie 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna octombrie 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna noiembrie 2016, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna decembrie 2016, Procente, 1.7
Masculin, Covasna, 64238 CHICHIS, Luna ianuarie 2017, Procente, 1
Masculin, Covasna, 64238 CHICHIS, Luna februarie 2017, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna martie 2017, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna aprilie 2017, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna mai 2017, Procente, .8
Masculin, Covasna, 64238 CHICHIS, Luna iunie 2017, Procente, 1.2
Masculin, Covasna, 63553 COMANDAU, Anul 2010, Procente, 11
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2010, Procente, 16.4
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2010, Procente, 14.8
Masculin, Covasna, 63553 COMANDAU, Luna martie 2010, Procente, 17.7
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2010, Procente, 16.4
Masculin, Covasna, 63553 COMANDAU, Luna mai 2010, Procente, 15.3
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2010, Procente, 15.3
Masculin, Covasna, 63553 COMANDAU, Luna iulie 2010, Procente, 14.4
Masculin, Covasna, 63553 COMANDAU, Luna august 2010, Procente, 13.4
Masculin, Covasna, 63553 COMANDAU, Luna septembrie 2010, Procente, 14.4
Masculin, Covasna, 63553 COMANDAU, Luna octombrie 2010, Procente, 11.5
Masculin, Covasna, 63553 COMANDAU, Luna noiembrie 2010, Procente, 11.5
Masculin, Covasna, 63553 COMANDAU, Luna decembrie 2010, Procente, 11
Masculin, Covasna, 63553 COMANDAU, Anul 2011, Procente, 10.4
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2011, Procente, 10.9
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2011, Procente, 10.6
Masculin, Covasna, 63553 COMANDAU, Luna martie 2011, Procente, 10.4
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2011, Procente, 9.3
Masculin, Covasna, 63553 COMANDAU, Luna mai 2011, Procente, 10.1
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2011, Procente, 10.1
Masculin, Covasna, 63553 COMANDAU, Luna iulie 2011, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna august 2011, Procente, 10.4
Masculin, Covasna, 63553 COMANDAU, Luna septembrie 2011, Procente, 10.4
Masculin, Covasna, 63553 COMANDAU, Luna octombrie 2011, Procente, 9.9
Masculin, Covasna, 63553 COMANDAU, Luna noiembrie 2011, Procente, 10.1
Masculin, Covasna, 63553 COMANDAU, Luna decembrie 2011, Procente, 10.4
Masculin, Covasna, 63553 COMANDAU, Anul 2012, Procente, 9.9
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2012, Procente, 10.4
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2012, Procente, 10.2
Masculin, Covasna, 63553 COMANDAU, Luna martie 2012, Procente, 11.3
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2012, Procente, 9.9
Masculin, Covasna, 63553 COMANDAU, Luna mai 2012, Procente, 10.7
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2012, Procente, 10.2
Masculin, Covasna, 63553 COMANDAU, Luna iulie 2012, Procente, 10.5
Masculin, Covasna, 63553 COMANDAU, Luna august 2012, Procente, 9.6
Masculin, Covasna, 63553 COMANDAU, Luna septembrie 2012, Procente, 8.5
Masculin, Covasna, 63553 COMANDAU, Luna octombrie 2012, Procente, 9.6
Masculin, Covasna, 63553 COMANDAU, Luna noiembrie 2012, Procente, 9.6
Masculin, Covasna, 63553 COMANDAU, Luna decembrie 2012, Procente, 9.9
Masculin, Covasna, 63553 COMANDAU, Anul 2013, Procente, 9
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2013, Procente, 10
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2013, Procente, 9.4
Masculin, Covasna, 63553 COMANDAU, Luna martie 2013, Procente, 9.4
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2013, Procente, 6.4
Masculin, Covasna, 63553 COMANDAU, Luna mai 2013, Procente, 8
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2013, Procente, 8.3
Masculin, Covasna, 63553 COMANDAU, Luna iulie 2013, Procente, 9.5
Masculin, Covasna, 63553 COMANDAU, Luna august 2013, Procente, 9.2
Masculin, Covasna, 63553 COMANDAU, Luna septembrie 2013, Procente, 9.2
Masculin, Covasna, 63553 COMANDAU, Luna octombrie 2013, Procente, 9
Masculin, Covasna, 63553 COMANDAU, Luna noiembrie 2013, Procente, 9
Masculin, Covasna, 63553 COMANDAU, Luna decembrie 2013, Procente, 9
Masculin, Covasna, 63553 COMANDAU, Anul 2014, Procente, 10.8
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2014, Procente, 9
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2014, Procente, 8.4
Masculin, Covasna, 63553 COMANDAU, Luna martie 2014, Procente, 8.1
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2014, Procente, 7.3
Masculin, Covasna, 63553 COMANDAU, Luna mai 2014, Procente, 7.6
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2014, Procente, 7.3
Masculin, Covasna, 63553 COMANDAU, Luna iulie 2014, Procente, 8.2
Masculin, Covasna, 63553 COMANDAU, Luna august 2014, Procente, 7.9
Masculin, Covasna, 63553 COMANDAU, Luna septembrie 2014, Procente, 9.1
Masculin, Covasna, 63553 COMANDAU, Luna octombrie 2014, Procente, 10.8
Masculin, Covasna, 63553 COMANDAU, Luna noiembrie 2014, Procente, 10.8
Masculin, Covasna, 63553 COMANDAU, Luna decembrie 2014, Procente, 10.8
Masculin, Covasna, 63553 COMANDAU, Anul 2015, Procente, 8.5
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2015, Procente, 12.3
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2015, Procente, 11.1
Masculin, Covasna, 63553 COMANDAU, Luna martie 2015, Procente, 10.6
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2015, Procente, 10.3
Masculin, Covasna, 63553 COMANDAU, Luna mai 2015, Procente, 8.9
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2015, Procente, 8
Masculin, Covasna, 63553 COMANDAU, Luna iulie 2015, Procente, 10.5
Masculin, Covasna, 63553 COMANDAU, Luna august 2015, Procente, 9.1
Masculin, Covasna, 63553 COMANDAU, Luna septembrie 2015, Procente, 12.2
Masculin, Covasna, 63553 COMANDAU, Luna octombrie 2015, Procente, 9.9
Masculin, Covasna, 63553 COMANDAU, Luna noiembrie 2015, Procente, 8.2
Masculin, Covasna, 63553 COMANDAU, Luna decembrie 2015, Procente, 8.5
Masculin, Covasna, 63553 COMANDAU, Anul 2016, Procente, 8.5
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2016, Procente, 8.5
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2016, Procente, 8.5
Masculin, Covasna, 63553 COMANDAU, Luna martie 2016, Procente, 7.3
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna mai 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna iulie 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna august 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna septembrie 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna octombrie 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna noiembrie 2016, Procente, 6.8
Masculin, Covasna, 63553 COMANDAU, Luna decembrie 2016, Procente, 8.5
Masculin, Covasna, 63553 COMANDAU, Luna ianuarie 2017, Procente, 8.9
Masculin, Covasna, 63553 COMANDAU, Luna februarie 2017, Procente, 7.7
Masculin, Covasna, 63553 COMANDAU, Luna martie 2017, Procente, 7.4
Masculin, Covasna, 63553 COMANDAU, Luna aprilie 2017, Procente, 6.9
Masculin, Covasna, 63553 COMANDAU, Luna mai 2017, Procente, 6.9
Masculin, Covasna, 63553 COMANDAU, Luna iunie 2017, Procente, 6.6
Masculin, Covasna, 65147 DALNIC, Anul 2010, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna ianuarie 2010, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna februarie 2010, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna martie 2010, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna aprilie 2010, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna mai 2010, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna iunie 2010, Procente, 1.8
Masculin, Covasna, 65147 DALNIC, Luna iulie 2010, Procente, 1.2
Masculin, Covasna, 65147 DALNIC, Luna august 2010, Procente, 1.2
Masculin, Covasna, 65147 DALNIC, Luna septembrie 2010, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna octombrie 2010, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna noiembrie 2010, Procente, 1.5
Masculin, Covasna, 65147 DALNIC, Luna decembrie 2010, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Anul 2011, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna ianuarie 2011, Procente, 3
Masculin, Covasna, 65147 DALNIC, Luna februarie 2011, Procente, 3.9
Masculin, Covasna, 65147 DALNIC, Luna martie 2011, Procente, 3.9
Masculin, Covasna, 65147 DALNIC, Luna aprilie 2011, Procente, 3.9
Masculin, Covasna, 65147 DALNIC, Luna mai 2011, Procente, 3.9
Masculin, Covasna, 65147 DALNIC, Luna iunie 2011, Procente, 3.3
Masculin, Covasna, 65147 DALNIC, Luna iulie 2011, Procente, 3.3
Masculin, Covasna, 65147 DALNIC, Luna august 2011, Procente, 3
Masculin, Covasna, 65147 DALNIC, Luna septembrie 2011, Procente, 3
Masculin, Covasna, 65147 DALNIC, Luna octombrie 2011, Procente, 2.4
Masculin, Covasna, 65147 DALNIC, Luna noiembrie 2011, Procente, 2.4
Masculin, Covasna, 65147 DALNIC, Luna decembrie 2011, Procente, 2.1
Masculin, Covasna, 65147 DALNIC, Luna ianuarie 2012, Procente, 1.5
Masculin, Covasna, 65147 DALNIC, Luna februarie 2012, Procente, 1.5
Masculin, Covasna, 65147 DALNIC, Luna martie 2012, Procente, 1.2
Masculin, Covasna, 65147 DALNIC, Luna aprilie 2012, Procente, 1.2
Masculin, Covasna, 65147 DALNIC, Luna mai 2012, Procente, 1.2
Masculin, Covasna, 65147 DALNIC, Luna iunie 2012, Procente, 1.2
Masculin, Covasna, 65147 DALNIC, Luna iulie 2012, Procente, .9
Masculin, Covasna, 65147 DALNIC, Luna august 2012, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna septembrie 2012, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna octombrie 2012, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna noiembrie 2012, Procente, .3
Masculin, Covasna, 65147 DALNIC, Anul 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna mai 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna iunie 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna iulie 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna august 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna septembrie 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna octombrie 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna noiembrie 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna decembrie 2013, Procente, .3
Masculin, Covasna, 65147 DALNIC, Anul 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna ianuarie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna februarie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna martie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna aprilie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna mai 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna iunie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna iulie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna august 2014, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna septembrie 2014, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna octombrie 2014, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna noiembrie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna decembrie 2014, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna ianuarie 2015, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna februarie 2015, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna iunie 2015, Procente, .3
Masculin, Covasna, 65147 DALNIC, Anul 2016, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna decembrie 2016, Procente, .6
Masculin, Covasna, 65147 DALNIC, Luna ianuarie 2017, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna februarie 2017, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna martie 2017, Procente, .3
Masculin, Covasna, 65147 DALNIC, Luna aprilie 2017, Procente, .3
Masculin, Covasna, 64265 DOBIRLAU, Anul 2010, Procente, 6.3
Masculin, Covasna, 64265 DOBIRLAU, Luna ianuarie 2010, Procente, 8.2
Masculin, Covasna, 64265 DOBIRLAU, Luna februarie 2010, Procente, 8.5
Masculin, Covasna, 64265 DOBIRLAU, Luna martie 2010, Procente, 8.5
Masculin, Covasna, 64265 DOBIRLAU, Luna aprilie 2010, Procente, 8.3
Masculin, Covasna, 64265 DOBIRLAU, Luna mai 2010, Procente, 7.7
Masculin, Covasna, 64265 DOBIRLAU, Luna iunie 2010, Procente, 7.5
Masculin, Covasna, 64265 DOBIRLAU, Luna iulie 2010, Procente, 7.7
Masculin, Covasna, 64265 DOBIRLAU, Luna august 2010, Procente, 7.4
Masculin, Covasna, 64265 DOBIRLAU, Luna septembrie 2010, Procente, 6.8
Masculin, Covasna, 64265 DOBIRLAU, Luna octombrie 2010, Procente, 7
Masculin, Covasna, 64265 DOBIRLAU, Luna noiembrie 2010, Procente, 6.4
Masculin, Covasna, 64265 DOBIRLAU, Luna decembrie 2010, Procente, 6.3
Masculin, Covasna, 64265 DOBIRLAU, Anul 2011, Procente, 5.9
Masculin, Covasna, 64265 DOBIRLAU, Luna ianuarie 2011, Procente, 6.5
Masculin, Covasna, 64265 DOBIRLAU, Luna februarie 2011, Procente, 6.5
Masculin, Covasna, 64265 DOBIRLAU, Luna martie 2011, Procente, 5.3
Masculin, Covasna, 64265 DOBIRLAU, Luna aprilie 2011, Procente, 4.5
Masculin, Covasna, 64265 DOBIRLAU, Luna mai 2011, Procente, 5.3
Masculin, Covasna, 64265 DOBIRLAU, Luna iunie 2011, Procente, 5.2
Masculin, Covasna, 64265 DOBIRLAU, Luna iulie 2011, Procente, 4.6
Masculin, Covasna, 64265 DOBIRLAU, Luna august 2011, Procente, 5.2
Masculin, Covasna, 64265 DOBIRLAU, Luna septembrie 2011, Procente, 5.3
Masculin, Covasna, 64265 DOBIRLAU, Luna octombrie 2011, Procente, 5.3
Masculin, Covasna, 64265 DOBIRLAU, Luna noiembrie 2011, Procente, 5.2
Masculin, Covasna, 64265 DOBIRLAU, Luna decembrie 2011, Procente, 5.9
Masculin, Covasna, 64265 DOBIRLAU, Anul 2012, Procente, 4.7
Masculin, Covasna, 64265 DOBIRLAU, Luna ianuarie 2012, Procente, 4.2
Masculin, Covasna, 64265 DOBIRLAU, Luna februarie 2012, Procente, 5.5
Masculin, Covasna, 64265 DOBIRLAU, Luna martie 2012, Procente, 5.2
Masculin, Covasna, 64265 DOBIRLAU, Luna aprilie 2012, Procente, 5.2
Masculin, Covasna, 64265 DOBIRLAU, Luna mai 2012, Procente, 5.1
Masculin, Covasna, 64265 DOBIRLAU, Luna iunie 2012, Procente, 4.8
Masculin, Covasna, 64265 DOBIRLAU, Luna iulie 2012, Procente, 3.8
Masculin, Covasna, 64265 DOBIRLAU, Luna august 2012, Procente, 4.2
Masculin, Covasna, 64265 DOBIRLAU, Luna septembrie 2012, Procente, 4.2
Masculin, Covasna, 64265 DOBIRLAU, Luna octombrie 2012, Procente, 4.5
Masculin, Covasna, 64265 DOBIRLAU, Luna noiembrie 2012, Procente, 4.7
Masculin, Covasna, 64265 DOBIRLAU, Luna decembrie 2012, Procente, 4.7
Masculin, Covasna, 64265 DOBIRLAU, Anul 2013, Procente, 5
Masculin, Covasna, 64265 DOBIRLAU, Luna ianuarie 2013, Procente, 4.6
Masculin, Covasna, 64265 DOBIRLAU, Luna februarie 2013, Procente, 4.8
Masculin, Covasna, 64265 DOBIRLAU, Luna martie 2013, Procente, 4.2
Masculin, Covasna, 64265 DOBIRLAU, Luna aprilie 2013, Procente, 4.8
Masculin, Covasna, 64265 DOBIRLAU, Luna mai 2013, Procente, 4.8
Masculin, Covasna, 64265 DOBIRLAU, Luna iunie 2013, Procente, 4.8
Masculin, Covasna, 64265 DOBIRLAU, Luna iulie 2013, Procente, 3.3
Masculin, Covasna, 64265 DOBIRLAU, Luna august 2013, Procente, 3.7
Masculin, Covasna, 64265 DOBIRLAU, Luna septembrie 2013, Procente, 4.6
Masculin, Covasna, 64265 DOBIRLAU, Luna octombrie 2013, Procente, 4.7
Masculin, Covasna, 64265 DOBIRLAU, Luna noiembrie 2013, Procente, 5.1
Masculin, Covasna, 64265 DOBIRLAU, Luna decembrie 2013, Procente, 5
Masculin, Covasna, 64265 DOBIRLAU, Anul 2014, Procente, 5.4
Masculin, Covasna, 64265 DOBIRLAU, Luna ianuarie 2014, Procente, 5.1
Masculin, Covasna, 64265 DOBIRLAU, Luna februarie 2014, Procente, 5.1
Masculin, Covasna, 64265 DOBIRLAU, Luna martie 2014, Procente, 5.3
Masculin, Covasna, 64265 DOBIRLAU, Luna aprilie 2014, Procente, 4.4
